ASV_ID	BL1	BL2	BL3	BL4	BL5	BL6	BL7	BL8	BL9	BL10	BL11	BL12	BL13	BL14	BL15	BL16	BL17	BL18	BL19	BL20	BL21	BL22	BL23	BL24	BL25	BL26	BL27	BL28	BL29	BL30	BL31	BL32	BL33	BL34	BL35	BL36	BL37	BL38	BL39	BL40	BL41	BL42	BL43	BL44	BL45	BL46	BL47	BL48	BL49	BL50	BL51	BL52	BL53	BL54	BL55	BL56	BL57	BL58	BL59	BL60	BM1	BM2	BM3	BM4	BM5	BM6	BM7	BM8	BM9	BM10	BM11	BM12	BM13	BM14	BM15	BM16	BM17	BM18	BM19	BM20	BM21	BM22	BM23	BM24	BM25	BM26	BM27	BM28	BM29	BM30	BM31	BM32	BM33	BM34	BM35	BM36	BM37	BM38	BM39	BM40	BM41	BM42	BM43	BM44	BM45	BM46	BM47	BM48	BM49	BM50	BM51	BM52	BM53	BM54	BM55	BM56	BM57	BM58	BM59	BM60	BH1	BH2	BH3	BH4	BH5	BH6	BH7	BH8	BH9	BH10	BH11	BH12	BH13	BH14	BH15	BH16	BH17	BH18	BH19	BH20	BH21	BH22	BH23	BH24	BH25	BH26	BH27	BH28	BH29	BH30	BH31	BH32	BH33	BH34	BH35	BH36	BH37	BH38	BH39	BH40	BH41	BH42	BH43	BH44	BH45	BH46	BH47	BH48	BH49	BH50	BH51	BH52	BH53	BH54	BH55	BH56	BH57	BH58	BH59	BH60
ASV43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	67	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	151	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	132	133	0	0	0	0	0	41	171	0	183	685	212	0	67	644	132	490	472	417	0	133	0	0	0	333	524	420	677	337	643	491	243	62	0	0	0	0	0	173	118	206	0	347	74	0	378	0	0	0	0	0	0	0	0	570	0	0
ASV58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	123	237	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	54	29	32	0	208	0	264	92	193	188	0	512	0	127	9	0	175	208	0	434	0	258	0	59	101	0	189	217	299	97	144	0	0	0	0	0	0	97	0	400	261	353	174	862	289	0	0	426	0	460	201	158	233	0	86	0	0	526	88	17	0	48	42
ASV26	0	0	0	0	84	34	69	0	0	0	0	28	0	19	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	7	148	0	0	0	0	0	37	46	0	30	219	0	48	16	0	38	109	15	6	372	0	480	97	0	0	0	0	971	12	91	0	0	0	0	60	0	8	0	0	0	0	81	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	677	0	0	309	0	0	0	0	36	55	0	0	51	606	6	51	210	0	528	299	2	47	2711	0	199	666	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV59	0	0	65	0	176	182	297	0	153	0	0	242	35	113	78	0	0	0	56	0	0	27	0	55	92	0	43	94	0	0	0	34	0	0	0	0	24	61	10	0	0	0	37	79	0	0	0	49	37	40	186	206	76	99	0	131	154	19	227	111	0	0	69	0	26	106	315	0	0	0	0	58	27	0	19	0	0	0	78	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	23	23	136	0	39	0	0	36	40	125	67	0	0	233	0	311	0	148	0	34	0	0	511	200	25	0	0	0	0	227	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	14	0	96	0	36	111	0	182	525	98	345	539	0	233	400	17	224	409
ASV68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	61	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	85	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	302	58	131	0	0	0	0	0	40	205	0	152	555	240	0	47	637	91	304	203	247	0	214	0	0	0	259	246	362	371	288	819	366	235	106	0	0	0	0	0	0	45	214	0	401	94	0	268	0	0	0	0	0	0	0	0	668	0	0
ASV56	0	0	63	0	243	266	267	0	146	0	0	229	0	130	69	0	0	0	90	0	0	0	0	0	103	0	0	50	0	0	0	0	0	0	0	0	20	34	13	0	0	0	0	80	0	0	0	115	0	35	212	154	98	125	0	93	120	0	172	163	0	0	56	0	34	141	438	0	0	0	0	0	29	0	0	0	0	0	159	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	28	0	183	0	0	0	0	50	18	95	41	0	0	161	0	154	0	117	0	0	0	0	369	130	30	0	0	0	0	261	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	90	0	0	55	0	60	0	0	122	0	218	526	68	301	316	31	293	417	0	143	392
ASV60	0	0	83	0	194	235	282	0	100	0	0	254	0	100	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	57	0	0	196	173	100	105	0	69	120	0	197	168	0	0	45	0	0	143	365	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	43	0	0	59	0	144	62	0	0	172	0	251	0	133	0	0	0	0	552	168	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	92	0	0	88	0	245	604	0	384	459	0	297	493	0	172	484
ASV64	59	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	115	0	0	0	119	0	0	0	0	0	0	0	0	0	53	0	226	0	0	185	0	0	179	255	118	0	108	71	0	0	0	0	0	0	0	64	0	0	0	0	0	69	791	57	0	0	0	0	63	948	0	0	0	0	0	0	0	42	0	0	235	100	399	81	0	0	48	0	0	0	126	0	70	0	37	0	192	0	120	217	0	0	1023	0	0	90	1197	120	0	139	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	48	46	0	0	0	0	0	0	80	0	72	0	0	0	0	0	0	0	0	0	87	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
ASV63	199	0	97	0	0	113	0	0	0	0	0	0	0	0	0	147	61	0	0	0	0	86	0	0	0	641	0	0	0	0	365	135	123	0	0	0	0	137	0	216	154	89	229	0	0	0	0	255	0	0	0	0	0	0	0	274	0	0	90	0	197	0	0	0	0	0	0	87	0	0	0	0	0	376	0	367	453	126	0	0	0	0	0	0	83	108	0	0	0	0	79	434	286	0	0	169	0	113	81	0	952	0	108	0	0	0	84	0	0	0	0	110	0	0	581	240	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV69	0	0	62	0	199	162	238	0	100	0	0	205	0	107	73	0	0	0	66	0	0	0	0	38	95	0	22	74	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	75	0	0	0	65	19	29	129	129	97	78	0	76	126	0	223	93	0	0	27	0	23	117	269	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	30	0	27	19	148	0	0	0	0	45	25	135	83	0	0	124	0	302	0	100	0	55	0	0	482	145	27	0	0	0	0	300	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	90	0	0	104	0	208	523	62	298	502	0	310	437	0	173	403
ASV28	0	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	39	0	0	0	196	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	105	0	0	1434	1466	0	0	0	172	0	0	0	0	0	0	0	78	0	280	0	0
ASV46	488	0	0	0	22	32	25	284	82	0	0	24	65	26	0	54	414	0	52	228	89	0	453	0	64	0	89	0	0	0	0	225	341	229	0	254	88	34	134	0	0	0	0	104	260	138	215	8	24	0	0	0	65	0	281	109	0	0	0	0	38	13	0	0	0	0	9	580	78	28	0	0	60	0	28	149	154	52	0	215	55	0	0	0	12	0	0	0	0	0	31	63	0	540	0	92	0	29	0	261	0	34	240	115	336	0	92	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV71	0	0	73	0	198	209	264	0	93	0	0	256	0	118	0	0	0	0	68	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	22	49	0	0	186	142	105	97	0	101	106	0	231	149	0	0	0	0	0	120	318	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	138	74	0	0	151	0	280	0	93	0	0	0	0	530	169	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	125	0	195	528	0	373	521	0	266	508	0	189	444
ASV73	96	0	11	0	32	25	146	0	118	14	0	169	0	0	0	0	0	0	97	20	200	0	0	0	119	0	33	0	0	0	0	0	137	260	0	0	11	100	23	268	0	0	355	147	0	0	220	25	100	229	0	48	102	0	155	113	0	49	24	0	289	0	0	0	0	34	6	51	108	47	0	64	390	291	0	0	16	0	390	0	113	0	15	0	110	0	0	0	0	28	72	39	267	633	0	0	0	96	147	194	0	14	301	149	167	15	250	0	46	0	0	86	0	0	116	0	0	5	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV62	0	0	0	98	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	82	0	0	0	0	312	0	0	0	0	0	0	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	70	0	0	0	324	0	0	142	303	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	240	393	0	0	394	0	0	0	127	0	0	0	0	0	0	0	191	0	0	1275	614	0	0	0	73	0	0	0	0	0	0	0	165	0	168	0	0
ASV77	13	0	22	0	33	0	0	0	15	0	0	6	27	11	0	0	9	0	5	7	15	221	0	198	65	0	25	0	0	0	0	3	16	0	0	13	5	20	282	15	9	28	0	8	27	0	49	39	13	425	0	0	37	41	11	18	0	0	0	8	40	569	28	0	76	5	33	30	162	62	0	0	257	179	154	55	22	94	14	79	23	427	139	238	177	108	628	0	0	0	58	10	62	15	17	182	0	14	214	239	0	91	34	0	24	92	20	78	36	61	146	20	22	20	17	17	202	0	15	100	33	0	0	0	7	0	0	0	28	223	0	4	0	0	0	0	0	0	0	60	21	0	80	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	10	5	14	0	5	2	0	0	0	0	0	2	0	0	0
ASV53	0	0	55	0	152	285	358	0	137	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	146	0	0	304	215	136	106	0	116	53	0	183	219	0	0	0	0	0	98	384	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	47	0	75	0	0	0	193	0	233	0	151	0	0	0	0	331	162	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	159	389	0	434	203	80	211	319	0	119	431
ASV78	0	0	76	0	183	188	207	0	91	0	0	251	0	113	0	0	0	0	62	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	46	0	0	149	132	84	75	0	114	105	0	211	134	0	0	0	0	0	128	292	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	112	73	0	0	149	0	261	0	85	0	0	0	0	438	134	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	114	0	166	375	0	292	496	0	259	430	0	173	384
ASV57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	10	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	98	0	0	0	0	80	0	0	697	0	0	0	0	0	0	0	0	122	0	152	44	60	0	514	0	96	0	0	0	378	13	0	0	50	0	24	384	0	0	88	0	0	216	31	0	0	6	0	693	0	0	0	0	0	0	391	0	144	0	0	95	0	0	157	0	137	0	0	139	0	123	0	0	185	0	0	0	0	0	0	135	157	0	0	0	102	373	211	0	71	0	0	0	656	91	57	0	0	0	0	0	0	0	0	0	25	49	0
ASV15	0	0	54	0	28	14	0	0	103	23	0	0	0	27	65	141	379	0	0	53	234	26	30	602	117	0	0	0	0	0	0	71	28	236	769	0	28	0	267	0	35	0	53	126	0	342	0	0	0	0	0	0	30	0	0	31	62	194	0	2	368	64	30	0	0	2	0	135	0	0	0	0	178	0	0	0	391	35	0	0	62	0	0	0	0	0	0	0	0	0	0	50	0	139	0	193	0	0	191	256	0	518	108	132	0	64	40	0	6	14	0	14	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV47	293	0	0	0	48	0	0	0	0	28	0	26	153	33	0	146	0	228	0	403	271	0	446	0	0	0	0	0	0	0	61	85	293	866	0	197	96	0	0	0	0	374	0	0	172	120	218	9	0	101	0	0	42	0	0	44	0	0	0	0	930	0	0	0	0	16	0	175	50	0	0	0	0	0	0	64	116	0	0	201	0	0	110	0	0	0	0	0	0	0	0	0	117	178	0	0	0	0	0	105	0	0	0	0	0	0	17	0	30	8	0	0	0	0	205	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV36	0	429	183	0	0	0	0	0	173	0	0	0	364	40	382	0	0	0	385	0	0	316	0	490	267	0	126	0	0	0	0	0	0	0	0	0	0	471	0	71	0	0	238	0	0	0	0	0	406	162	0	402	41	0	0	78	0	0	112	0	0	0	256	0	0	0	0	0	73	0	0	0	0	132	412	0	0	0	69	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	234	198	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	54	123	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	28	44	0	137	0	246	111	86	79	0	475	19	66	16	46	199	50	0	140	27	250	0	43	0	0	267	0	272	0	0	53	0	0	49	0	0	0	0	415	241	197	0	1022	0	64	0	470	0	388	237	110	150	22	58	25	0	0	0	28	0	55	0
ASV35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	0	0	0	0	0	0	6	43	52	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	104	952	5	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	631	0	0	0	49	0	17	223	62	970	751	0	384	359	71	581	453
ASV84	0	0	0	0	12	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	88	0	17	115	0	0	99	0	0	178	0	8	0	0	0	382	7	0	0	0	0	0	837	0	147	0	3	0	358	240	0	0	0	0	0	14	0	0	0	0	0	118	19	0	3	0	0	0	44	0	35	0	0	0	0	13	0	62	170	0	1124	137	73	947	63	0	200	5	0	941	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV86	0	0	0	0	19	0	7	0	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	53	21	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	80	35	0	52	0	175	10	145	661	0	0	100	56	228	53	24	93	22	74	0	620	60	173	603	201	404	0	0	10	99	9	36	35	592	81	0	23	88	50	0	44	51	0	60	0	16	84	29	0	0	0	19	0	34	17	58	0	0	0	0	0	0	0	34	0	5	0	0	435	0	29	0	0	5	0	0	0	0	0	26	0	0	6	245	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	0	0	0	21	29	0	33	8	0	0
ASV44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	40	0	0	0	0	0	0	3	0	0	0	19	0	287	31	201	126	0	0	0	0	0	0	5	0	0	19	0	0	2	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	10	4	0	0	16	0	0	23	0	9	0	20	64	188	2833	0	0	0	11	0	24	52	0	0	136	0	0	714	0	0	0	244	0	0	7	0	0	0	236	27	221	0	0	28	38	0	97	0	0	228	0	121	10	0	8	0	0	12	0	92	8	8	0	0	0
ASV54	0	0	0	0	129	195	426	0	0	0	0	185	0	153	0	0	0	0	69	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	139	0	0	261	227	149	174	0	129	55	0	153	216	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	241	239	184	0	0	0	0	181	292	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	182	0	246	250	0	138	271	0	114	266
ASV94	47	0	5	0	35	0	4	0	12	5	0	87	0	223	4	0	22	167	40	44	144	0	0	0	68	0	11	0	0	0	132	56	109	43	0	14	17	44	159	79	20	223	18	45	118	0	82	216	148	112	40	66	219	241	110	316	99	0	30	122	25	13	0	0	45	0	0	0	0	16	0	99	7	0	0	0	18	116	155	0	41	0	0	0	27	0	0	0	0	0	294	0	26	23	3	0	0	30	39	26	0	12	0	7	9	0	63	31	23	17	49	57	32	187	59	47	145	0	10	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	78	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	45	21	0	0	72	0	277	63	0	93	0	0	0	151	0	43	155	89	0	80	49	39	0	19	0	0	203	172	281	191	80	216	0	0	108	0	14	82	0	367	276	0	270	0	79	86	122	0	0	132	217	98	124	0	109	29	0	0	151	72	68	35	10
ASV93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	0	0	0	0	0	4	24	9	0	0	0	0	6	23	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	857	0	0	0	0	0	0	83	2002	136	0	0	0	0	103	1699	27
ASV89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	89	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	75	19	0	0	46	85	74	44	341	80	0	89	36	227	0	50	184	79	0	212	45	158	0	0	40	0	71	123	164	410	0	102	0	0	290	0	0	208	0	162	135	207	67	37	53	178	0	0	0	195	277	0	64	28	111	0	0	0	133	15	0	69	0
ASV102	0	21	10	0	32	0	0	0	7	20	0	0	14	4	20	4	43	33	0	17	24	53	0	270	23	14	31	0	0	0	30	2	34	8	7	35	8	7	16	0	0	42	6	12	0	87	0	23	77	201	2	0	0	72	8	2	0	9	0	23	4	170	0	0	35	0	6	4	32	2652	0	0	6	12	24	0	0	37	8	0	0	102	0	80	16	66	305	0	0	6	51	0	0	0	0	10	0	0	18	8	0	0	18	15	0	17	0	11	79	0	3	9	2	0	11	9	0	0	59	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV25	173	46	0	0	14	61	0	284	0	277	0	0	69	0	42	66	0	0	0	0	0	5	354	0	0	93	40	0	0	0	77	28	0	0	504	125	42	13	0	0	7	68	163	0	0	314	16	12	0	0	0	35	0	20	0	0	21	0	0	0	245	18	0	0	0	25	0	500	23	49	0	0	88	0	0	11	0	0	0	178	21	176	0	0	6	0	0	0	0	0	0	0	135	0	3	192	0	65	27	0	0	13	84	9	0	0	0	0	0	0	0	5	0	0	10	0	0	0	46	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV74	0	0	38	0	115	197	250	0	0	0	0	184	0	0	0	0	36	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	130	0	0	0	144	0	0	240	152	134	92	0	90	0	0	146	185	0	0	0	0	0	74	241	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	43	0	57	0	0	0	0	0	161	114	0	0	0	0	0	217	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	61	0	0	0	0	0	0	0	34	0	120	229	0	245	79	24	88	188	0	70	221
ASV103	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	23	48	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	80	0	0	0	0	0	0	60	0	0	0	100	0	0	0	0	0	0	0	0	65	67	0	0	0	57	0	0	2	11	0	12	0	0	0	0	0	61	67	0	6	0	0	0	0	0	0	0	20	0	0	10	0	0	0	0	0	0	0	101	0	0	0	74	46	50	73	138	394	0	26	82	0	24	91	79	0	59	141	80	56	463	0	279	53	202	0	0	0	11	0	101	70	0	182	0	0	0	195	542	27	0	0	0	0	78	0	0	26	0	8	0	21	168	7	27	0	8	0
