ASV_ID,BEN_BC,BHI_BC,BRA_BC,CSA_BC,CHIA_BC,CZA_BC,GN1_BC,GYM_BC,GLA_BC,GGA_BC,HA_BC,HVA_BC,KB_BC,LNMS_BC,LB_BC,MCA_BC,MYP_BC,MIC_BC,MM_BC,PYG_BC,PYS_BC,PPS_BC,PDA_BC,RA_BC,RH_BC,RZ1_BC,RZ2_BC,SA_BC,SSM_BC,SSTY_BC,CMCA_BC,SLA_BC,SEA-B_BC,SEA-R_BC,SCA_BC,SGCY_BC,SNA_BC,STA_BC,STBG_BC,T5_BC,TP_BC,TGY_BC,TCN_BC,YGCP_BC,YMG_BC,TSA_BC,0.1×TSA_BC,0.01×TSA_BC,NA_BC,0.1×NA_BC,0.01×NA_BC,AIA_BC,0.1×AIA_BC,0.01×AIA_BC,R2A_BC,0.1×R2A_BC,0.01×R2A_BC,MA_BC,0.1×MA_BC,0.01×MA_BC,BEN_RC,BHI_RC,BRA_RC,CSA_RC,CHIA_RC,CZA_RC,GN1_RC,GYM_RC,GLA_RC,GGA_RC,HA_RC,HVA_RC,KB_RC,LNMS_RC,LB_RC,MCA_RC,MYP_RC,MIC_RC,MM_RC,PYG_RC,PYS_RC,PPS_RC,PDA_RC,RA_RC,RH_RC,RZ1_RC,RZ2_RC,SA_RC,SSM_RC,SSTY_RC,CMCA_RC,SLA_RC,SEA-B_RC,SEA-R_RC,SCA_RC,SGCY_RC,SNA_RC,STA_RC,STBG_RC,T5_RC,TP_RC,TGY_RC,TCN_RC,YGCP_RC,YMG_RC,TSA_RC,0.1×TSA_RC,0.01×TSA_RC,NA_RC,0.1×NA_RC,0.01×NA_RC,AIA_RC,0.1×AIA_RC,0.01×AIA_RC,R2A_RC,0.1×R2A_RC,0.01×R2A_RC,MA_RC,0.1×MA_RC,0.01×MA_RC
ASV29_MT,0.003361345,0,0.007141515,0,0.241170441,0.000653229,0,0,0,0,0,0.390312692,0,0.144443465,0,0.000553352,0.005385362,0.062936445,0.054199823,0,0.001929943,0,0,0,0.000877039,0,0,0,0,0,0.023805262,0.009645464,0.002545199,0.017273288,0,0.000455208,0,0.000808117,0,0.00179743,0,0,0,0,0.025852585,0,0.001126516,0.053252405,0,0.200504581,0.084815618,0.008465137,0.493052745,0.089903181,0.002388746,0.093763487,0.017565217,0,0.082166117,0.023927685,0,0,0,0,0.003428571,0,0,0,0,0,0,0.034260453,0,0.000799361,0,0,0,0,0,0,0.00036533,0,0,0,0,0,0,0,0,0,0,0,0,0.000939653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001932197,0,0.001737858,0,0,0.006049496,0.001253918,0,0.007663173,0.000262628,0,0.00305499,0
ASV29_HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1_LT,0.499133291,0.00043554,0.222099142,0,0.325571459,0.195493089,0.067829802,0.414164742,0.031756389,0.001934949,0.000307157,0.08017109,0.040378612,0.259883543,0.054237723,0.62505621,0.363679068,0.425464976,0.232092499,0.324125942,0.172403164,0.119110234,0.371237782,0.021267169,0.26626506,0.475896276,0.439268034,0,0.005635246,0.000509892,0.451521585,0.423182019,0.295424214,0.200496032,0.046760364,0.498765658,0.154487944,0.156300293,0.231056807,0.258597588,0.826996198,0.350810811,0.362017519,0.09606939,0.203312393,0.013022246,0.390239324,0.40915805,0.020340587,0.213203099,0.256212038,0.055178268,0.174331686,0.287797496,0.278944797,0.315813953,0.633963579,0.007256489,0.25719872,0.387597833,0.002152522,0,0,0,0.04087249,0.001476696,0.001215749,0.001161575,0,0,0.000793791,0.024832623,0,0.009634272,0,0.095555784,0,0.007464857,0.006098171,0,0.000650618,0,0.005212134,0,0.013958227,0.0605497,0.097326698,0,0,0,0.005298855,0.001695634,0,0.000581677,0,0.000968804,0,0,0.000313414,0,0.196701747,0,0,0.000289491,0.000517652,0,0.000716772,0.021905145,0,0.003903513,0.214929679,0.002059732,0.018818508,0.096337723,0.000391351,0.007461259,0.10039476,0,0.041701651,0.200922084
ASV1_MT,0.431578947,0.001196563,0.199868446,0,0.26539931,0.553938037,0.243696741,0.577177558,0.098848638,0.001294738,0,0.107173513,0.413185913,0.398078787,0.149235912,0.830581942,0.666460669,0.553345708,0.270733864,0.376942356,0.413007816,0.268560129,0.661949407,0.0977127,0.656814594,0.760966251,0.636314597,0,0,0,0.50205835,0.745046924,0.572933123,0.56437825,0.641970963,0.556081573,0,0.283559307,0.378553798,0.632695246,0.872420908,0.436488563,0.358738245,0.355087099,0.485423542,0.084234547,0.677642981,0.616582684,0.147898451,0.356393573,0.353796095,0.391178436,0.1386753,0.536191793,0.53242502,0.665623651,0.391478261,0.232759423,0.270942992,0.491403758,0.485616438,0,0.632612379,0,0.717186813,0.487641756,0.322283783,0.58804838,0.283037847,0.00030036,0,0.418401179,0.199453265,0.477307043,0.285781279,0.570251139,0.443109345,0.57921671,0.546272991,0.492825112,0.58032697,0.542692273,0.601699771,0.051778407,0.643435692,0.587506589,0.380653266,0.000867491,0,0.005293292,0.259251337,0.638930163,0.483547442,0.501983713,0.639391484,0.364615233,0,0.419331984,0.505720824,0.602069614,0.94455765,0.462485616,0.438340921,0.460199005,0.559803823,0.020235893,0.501254443,0.696820657,0.128346168,0.712613189,0.78535043,0.618996703,0.105407883,0.780206001,0.530505243,0.48198714,0.845487175,0.574244775,0.431401592,0.82195122
ASV1_HT,0,0,0,0,0,0,0.003449465,0.000548396,0,0.001041371,0,0,0,0,0,0,0,0,0,0,0,0.000327941,0.000619086,0,0,0,0.000263852,0,0,0,0,0,0,0.000188893,0,0,0,0,0.000528709,0,0,0,0,0,0,0,0,0.000539763,0,0,0,0,0,0.001763357,0.002057036,0,0.000176289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288434,0,0,0,0,0,0.000373622
ASV35_LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482905,0,0,0,0,0,0,0.000353607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35_MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079013495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002464178,0,0
ASV35_HT,0,0,0,0,0.000594766,0.004517281,0.005979073,0,0,0,0,0.01914001,0,0,0,0,0,0,0,0,0,0,0,0.010345171,0.098796181,0.000444326,0,0,0,0,0,0,0,0,0.018278671,0,0,0,0,0,0,0,0,0.068886463,0,0,0,0.00440806,0,0.001652732,0.0195186,0.006588035,0.085636091,0.066214072,0,0.034741699,0.031643896,0.007093616,0.056282089,0.039827677,0,0,0.01183432,0,0,0,0.005089059,0,0,0,0,0.179052995,0,0,0,0,0,0,0,0,0,0,0,0,0.164861613,0,0,0,0,0,0,0,0,0,0,0,0,0.006236244,0,0,0,0,0,0.003344482,0,0,0,0.021035599,0,0.130205781,0.212928922,0.047428806,0.168240246,0.066051341,0,0.055025944,0.001545595,0.007639893,0.119841345,0.001307678
ASV26_LT,0,0,0,0,0.008972442,0.003949355,0.006142069,0,0,0,0,0.003070849,0,0.001940954,0,0,0,0,0,0,0,0,0,0,0.000926784,0,0,0,0,0,0,0,0,0,0,0,0.00064179,0.014011171,0,0,0,0,0,0.004062363,0.00437845,0,0.00281558,0.026957164,0,0.00538902,0.002208724,0,0.004814392,0.014995185,0.001465559,0.00055814,0.032412651,0,0.042659083,0.011679711,0,0,0,0,0.038120477,0.002491924,0.001122229,0,0,0,0,0.031162508,0,0.004583294,0,0,0,0,0.00219934,0,0,0,0,0,0.003260316,0.000309981,0,0,0,0,0,0,0,0,0.000319421,0,0,0,0,0,0,0,0,0,0,0,0,0.00130627,0,0,0.011630004,0,0.013289359,0.0233628,0,0.001530515,0.006100843,0,0.089747178,0.020009221
ASV26_MT,0,0,0,0,0.090485509,0.001119821,0.007994378,0,0,0,0,0.007357449,0,0.000705032,0,0,0,0,0.007161804,0,0,0,0,0,0,0.000610447,0,0,0,0,0.000357974,0,0,0,0.059568852,0,0,0.027745353,0,0,0,0,0.003526646,0.006942691,0,0,0.004419411,0.069399908,0.000632045,0.006772009,0.022776573,0,0.071226224,0.034462886,0.000176944,0.005071213,0.23573913,0,0.017753591,0.059021624,0,0,0,0,0.103736264,0.002132403,0.395811813,0,0,0,0,0.062626635,0,0.00532907,0.000187582,0,0,0,0.013262343,0,0.002922641,0,0,0.001416431,0.004361371,0,0,0,0,0,0,0.002441095,0.000338066,0.001044059,0.034026465,0,0,0.053947368,0,0.003658409,0,0,0,0.028833107,0.004504054,0,0.008467489,0.026523801,0.000611172,0.018476173,0.014667135,0.010692328,0.091292392,0.00815047,0,0.126926803,0.00621553,0.000182532,0.205332346,0.013763066
ASV26_HT,0,0,0,0,0,0,0.001379786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
